2020-04-17 14:24:38,500 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   6%|6         | 19/301 [00:05<01:19,  3.54it/s, loss=0.14815186]'
2020-04-17 14:24:38,500 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   7%|6         | 20/301 [00:05<01:20,  3.50it/s, loss=0.14815186]'
2020-04-17 14:24:38,774 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   7%|6         | 20/301 [00:05<01:20,  3.50it/s, loss=0.14881524]'
2020-04-17 14:24:38,775 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   7%|6         | 21/301 [00:05<01:18,  3.55it/s, loss=0.14881524]'
2020-04-17 14:24:39,035 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   7%|6         | 21/301 [00:06<01:18,  3.55it/s, loss=0.14887028]'
2020-04-17 14:24:39,036 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   7%|7         | 22/301 [00:06<01:16,  3.63it/s, loss=0.14887028]'
2020-04-17 14:24:39,300 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   7%|7         | 22/301 [00:06<01:16,  3.63it/s, loss=0.14875352]'
2020-04-17 14:24:39,300 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   8%|7         | 23/301 [00:06<01:15,  3.67it/s, loss=0.14875352]'
2020-04-17 14:24:39,951 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   8%|7         | 23/301 [00:07<01:15,  3.67it/s, loss=0.14866380]'
2020-04-17 14:24:39,952 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   8%|7         | 24/301 [00:07<01:46,  2.59it/s, loss=0.14866380]'
2020-04-17 14:24:40,781 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   8%|7         | 24/301 [00:07<01:46,  2.59it/s, loss=0.14898350]'
2020-04-17 14:24:40,794 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   8%|8         | 25/301 [00:07<02:22,  1.94it/s, loss=0.14898350]'
2020-04-17 14:24:41,176 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   8%|8         | 25/301 [00:08<02:22,  1.94it/s, loss=0.14839194]'
2020-04-17 14:24:41,177 INFO    stderr    :5372 [wandb_init.py:_callback():173] callback: stderr, b'\rEpoch: 0:   9%|8         | 26/301 [00:08<02:12,  2.07it/s, loss=0.14839194]'
